,type,gender,speaker,vowel,repetition,F0,F1,F2,F3,z0,z1,z2,z3,vowelChoice,vowelProb,typeChoice,typeProb
498,m,m,25,NURSE,1,117,547,1340,1688,0.980240731824747,5.319648982848025,10.356484848484847,11.875504385964911,NURSE,0.9999999999955391,m,0.9865952874548324
499,m,m,25,NURSE,2,128,512,1280,1570,1.1135249042145592,5.022880258899676,10.061604938271605,11.393994334277622,NURSE,1.0,m,0.997532204250518
500,m,m,26,FLEECE,1,123,246,2185,2730,1.0531156985117616,2.459691749773345,13.602653799758745,15.075820895522387,FLEECE,0.9821690910598507,m,0.9999999866612106
501,m,m,26,FLEECE,2,133,267,2280,2800,1.1736454849498328,2.6843107319263577,13.886698113207547,15.240588235294117,FLEECE,0.9995632940095311,m,0.9999988764906678
502,m,m,26,KIT,1,140,420,2300,2800,1.2573333333333332,4.201176470588234,13.944882629107981,15.240588235294117,KIT,0.9982162885007693,m,0.7728708579756929
503,m,m,26,KIT,2,120,384,2110,2620,1.0167307692307692,3.8620819112627975,13.369041769041768,14.806724890829694,KIT,0.9737942457566287,m,0.9997339057027569
504,m,m,26,DRESS,1,120,480,1920,2540,1.0167307692307692,4.744098360655737,12.736804123711343,14.602755555555555,DRESS,0.8431086564567315,m,0.9845172806804244
505,m,m,26,DRESS,2,112,551,1788,2450,0.919189189189189,5.353038630027877,12.259829242262542,14.364444444444445,DRESS,0.9211588474592765,m,0.9944354362992086
506,m,m,26,TRAP,1,114,628,1837,2570,0.9436451301832209,5.975672333848531,12.440758493547536,14.680088300220751,TRAP,0.9749466039888697,m,0.9989679570144107
507,m,m,26,TRAP,2,111,622,1890,2560,0.906943505552873,5.92848954298993,12.631272727272727,14.654424778761062,TRAP,0.9506848220757909,m,0.9982339233394976
508,m,m,26,STRUT,1,114,628,1254,2470,0.9436451301832209,5.975672333848531,9.930404480398257,14.41823927765237,STRUT,0.9939769531594468,m,0.9961268726291204
509,m,m,26,STRUT,2,114,617,1255,2480,0.9436451301832209,5.889002716336824,9.935489891135303,14.444954954954955,STRUT,0.9920264034599108,m,0.993079596089238
510,m,m,26,PALM,1,117,690,1072,2660,0.980240731824747,6.450716981132074,8.948997361477572,14.906060606060604,PALM,0.7723993403161126,m,0.9677550280896051
511,m,m,26,PALM,2,103,630,1000,2530,0.8085506543868153,5.991351351351351,8.527432432432432,14.576748329621381,STRUT,0.7056591638787973,m,0.9646861322103835
512,m,m,26,THOUGHT,1,117,510,700,2650,0.980240731824747,5.005668016194331,6.525263157894736,14.881388286334058,THOUGHT,0.9971068075234064,m,0.9155041830260809
513,m,m,26,THOUGHT,2,120,504,756,2540,1.0167307692307692,4.953863636363636,6.932577319587629,14.602755555555555,THOUGHT,0.9987086674941335,m,0.9912658458317132
514,m,m,26,FOOT,1,122,465,990,2440,1.0409990393852064,4.610886597938144,8.467254237288135,14.337363636363635,FOOT,0.9986019237113309,m,0.9894870129885011
515,m,m,26,FOOT,2,125,462,976,2450,1.0773141486810551,4.5840462427745665,8.382316076294279,14.364444444444445,FOOT,0.9981739230917862,m,0.9877268384344615
516,m,m,26,GOOSE,1,120,324,708,2440,1.0167307692307692,3.2731698774080558,6.584497751124437,14.337363636363635,GOOSE,0.9962312583764039,w,0.9590187207918284
517,m,m,26,GOOSE,2,157,387,786,2518,1.4582711384034008,3.8907371112057936,7.143947560087399,14.545386333184457,GOOSE,0.9700573935701015,w,0.9696739883995101
518,m,m,26,NURSE,1,122,488,1468,1712,1.0409990393852064,4.814477124183006,10.951061843640607,11.969651416122003,NURSE,0.9999999999984485,m,0.9562336448367906
519,m,m,26,NURSE,2,118,472,1465,1725,0.9924157844080848,4.673256578947369,10.937635036496351,12.020135685210311,NURSE,0.9999999999925413,m,0.9583371865736835
520,m,m,27,FLEECE,1,138,275,2060,2800,1.2334795042898,2.7687695749440717,13.208457711442787,15.240588235294117,FLEECE,0.9915350071397974,m,0.9999993354515678
521,m,m,27,FLEECE,2,136,270,2020,2790,1.2095801526717556,2.716053811659193,13.077085427135678,15.217347368421052,FLEECE,0.9873839280032743,m,0.9999997835830671
522,m,m,27,KIT,1,133,349,2030,2760,1.1736454849498328,3.5222693806842784,13.11017543859649,15.147033898305084,KIT,0.6396540893598598,m,0.9975753608863541
523,m,m,27,KIT,2,136,340,1940,2560,1.2095801526717556,3.433217391304348,12.806256410256411,14.654424778761062,KIT,0.9666797379835952,m,0.9999583948409587
524,m,m,27,DRESS,1,120,444,1800,2500,1.0167307692307692,4.421597337770382,12.304574468085109,14.498026905829596,KIT,0.8938786552796442,m,0.9983692628513873
525,m,m,27,DRESS,2,127,380,1800,2440,1.1014662194537612,3.8237606837606837,12.304574468085109,14.337363636363635,KIT,0.9932371553815802,m,0.999583788459011
526,m,m,27,TRAP,1,125,688,1600,2300,1.0773141486810551,6.435740181268882,11.51943820224719,13.944882629107981,TRAP,0.9977351177523438,m,0.9987601112414863
527,m,m,27,TRAP,2,122,660,1570,2380,1.0409990393852064,6.223664122137404,11.393994334277622,14.172258064516129,TRAP,0.996767518122349,m,0.9980729602916809
528,m,m,27,STRUT,1,128,565,1157,2310,1.1135249042145592,5.469069306930693,9.421610522938723,13.973770491803277,STRUT,0.9744522742181153,m,0.9952626302508253
529,m,m,27,STRUT,2,130,550,1150,2250,1.1376076555023922,5.344701195219123,9.383665594855305,13.798384798099764,STRUT,0.9695608377237998,m,0.9984152747462441
530,m,m,27,PALM,1,125,712,1024,2250,1.0773141486810551,6.613982035928143,8.670214477211797,13.798384798099764,THOUGHT,0.7461979473078096,m,0.9972071428542345
531,m,m,27,PALM,2,125,670,1080,2300,1.0773141486810551,6.299923954372623,8.994605263157895,13.944882629107981,PALM,0.6878198039359855,m,0.992267926474746
532,m,m,27,THOUGHT,1,125,550,913,2360,1.0773141486810551,5.344701195219123,7.989850330664809,14.116203703703704,THOUGHT,0.9947973352409878,m,0.9953480096627799
533,m,m,27,THOUGHT,2,126,550,890,2280,1.089395973154362,5.344701195219123,7.842245614035087,13.886698113207547,THOUGHT,0.9871428424165766,m,0.9919422738909064
534,m,m,27,FOOT,1,128,360,1028,2160,1.1135249042145592,3.630172413793103,8.693788487282463,13.525728155339806,GOOSE,0.7391670401000427,m,0.999893970186127
535,m,m,27,FOOT,2,140,390,1060,2150,1.2573333333333332,3.91931914893617,8.880132450331127,13.494695863746959,FOOT,0.5544541604880516,m,0.9999715430443619
536,m,m,27,GOOSE,1,133,294,930,2050,1.1736454849498328,2.96695652173913,8.097439446366783,13.175860349127182,GOOSE,0.9996551031540488,m,0.9999999851971173
537,m,m,27,GOOSE,2,140,280,1000,2160,1.2573333333333332,2.82125,8.527432432432432,13.525728155339806,GOOSE,0.9968523028908656,m,0.9999772425688221
538,m,m,27,NURSE,1,125,440,1250,1625,1.0773141486810551,4.385166666666667,9.910031152647974,11.6223709902371,NURSE,0.9999999999999887,m,0.9976287049553478
539,m,m,27,NURSE,2,130,480,1160,1520,1.1376076555023922,4.744098360655737,9.437820512820513,11.180114942528734,NURSE,1.0,m,0.9981096609712174
540,m,m,28,FLEECE,1,125,320,2160,2900,1.0773141486810551,3.232807017543859,13.525728155339806,15.467736625514403,FLEECE,0.9957575861887477,m,0.9754397011142032
541,m,m,28,FLEECE,2,133,267,2230,3000,1.1736454849498328,2.6843107319263577,13.738806682577566,15.685725806451613,FLEECE,0.9988003445652179,m,0.9880234124299357
542,m,m,28,KIT,1,115,440,1750,2400,0.9558554216867468,4.385166666666667,12.116226415094339,14.227798165137616,KIT,0.8159962494237744,m,0.8973835526539529
543,m,m,28,KIT,2,116,390,1780,2450,0.9680539499036607,3.91931914893617,12.229839572192514,14.364444444444445,KIT,0.5336241177313256,m,0.9994201269156229
544,m,m,28,DRESS,1,117,525,1800,2480,0.980240731824747,5.134084507042253,12.304574468085109,14.444954954954955,DRESS,0.933484106518128,m,0.998657956658411
545,m,m,28,DRESS,2,110,520,1750,2390,0.8946859903381643,5.091451612903225,12.116226415094339,14.200091954022987,DRESS,0.9268062781389299,m,0.9309952549451259
546,m,m,28,TRAP,1,111,660,1600,2400,0.906943505552873,6.223664122137404,11.51943820224719,14.227798165137616,TRAP,0.9959888137246188,m,0.9976968521165304
547,m,m,28,TRAP,2,120,720,1680,2430,1.0167307692307692,6.672686567164178,11.843846153846153,14.310159453302962,TRAP,0.9964428063313936,m,0.9964610730263208
548,m,m,28,STRUT,1,117,600,1250,2300,0.980240731824747,5.753593749999999,9.910031152647974,13.944882629107981,STRUT,0.9939336745420987,m,0.9999298160705297
549,m,m,28,STRUT,2,125,575,1170,2240,1.0773141486810551,5.551163708086785,9.491629392971245,13.768666666666666,STRUT,0.9945046757593864,m,0.9996486982874897
550,m,m,28,PALM,1,111,730,1160,2340,0.906943505552873,6.745576208178438,9.437820512820513,14.059627906976743,PALM,0.9925653587243342,m,0.9578739646927518
551,m,m,28,PALM,2,117,860,1280,2470,0.980240731824747,7.646099290780142,10.061604938271605,14.41823927765237,PALM,0.674784625365576,w,0.7739504997875414
552,m,m,28,THOUGHT,1,114,560,810,2290,0.9436451301832209,5.427777777777777,7.309747292418772,13.915858823529412,THOUGHT,0.982501754501871,m,0.9994156922284693
553,m,m,28,THOUGHT,2,116,584,840,2280,0.9680539499036607,5.62449685534591,7.512999999999999,13.886698113207547,THOUGHT,0.7705751635323977,m,0.9972633065561102
554,m,m,28,FOOT,1,130,455,970,2140,1.1376076555023922,4.521159420289854,8.345665529010239,13.463512195121952,FOOT,0.9966546678104407,m,0.9999987971961003
555,m,m,28,FOOT,2,120,456,1040,2038,1.0167307692307692,4.530165562913907,8.764133333333334,13.136528264132066,FOOT,0.9893009628954066,m,0.9999810948044137
556,m,m,28,GOOSE,1,125,350,820,2130,1.0773141486810551,3.532121212121212,7.377985611510791,13.432176039119804,GOOSE,0.9875226357080389,m,0.999997884496763
557,m,m,28,GOOSE,2,128,366,772,2058,1.1135249042145592,3.6885984522785895,7.045885797950219,13.201951219512196,GOOSE,0.7820543283269181,m,0.9999998005481255
558,m,m,28,NURSE,1,111,450,1420,1870,0.906943505552873,4.476016597510373,10.73337278106509,12.560000000000002,NURSE,0.9999976334985593,m,0.9826036699764705
559,m,m,28,NURSE,2,118,472,1430,1840,0.9924157844080848,4.673256578947369,10.779233038348082,12.451684210526317,NURSE,0.9999997846307351,m,0.9285893998733518
560,m,m,29,FLEECE,1,133,333,2305,3200,1.1736454849498328,3.3634714348015704,13.959343493552169,16.096356589147284,FLEECE,0.9867814943588118,m,0.8953065496591078
561,m,m,29,FLEECE,2,131,326,2260,3030,1.1496317551410808,3.2932983377077862,13.827962085308057,15.749418837675352,FLEECE,0.9472748118206896,m,0.8024303820392201
562,m,m,29,KIT,1,125,375,2188,2750,1.0773141486810551,3.775674518201284,13.611822565091611,15.123397027600848,KIT,0.5150217481188031,m,0.9866123172608428
563,m,m,29,KIT,2,133,400,2150,2680,1.1736454849498328,4.014067796610169,13.494695863746959,14.955086206896551,KIT,0.9880314543294494,m,0.9984928257680007
564,m,m,29,DRESS,1,125,500,1980,2480,1.0773141486810551,4.9191869918699185,12.943045685279186,14.444954954954955,DRESS,0.823100569902755,m,0.8572687654345944
565,m,m,29,DRESS,2,150,480,1950,2340,1.3759241706161136,4.744098360655737,12.84071611253197,14.059627906976743,NURSE,0.5814144273457768,w,0.5281929455836387
566,m,m,29,TRAP,1,116,640,1710,2450,0.9680539499036607,6.069384615384615,11.961852861035425,14.364444444444445,TRAP,0.9739799600613815,m,0.9994583955414171
567,m,m,29,TRAP,2,123,615,1720,2220,1.0531156985117616,5.873165048543688,12.000760869565216,13.708803827751197,TRAP,0.6901826843493956,m,0.985373000522077
568,m,m,29,STRUT,1,116,583,1110,2360,0.9680539499036607,5.616374360990955,9.163517915309447,14.116203703703704,STRUT,0.9481271667183455,m,0.9811519858212907
569,m,m,29,STRUT,2,117,608,1120,2700,0.980240731824747,5.8175389408099685,9.219090909090909,15.003690987124465,THOUGHT,0.6069541524412702,m,0.6313486269890736
570,m,m,29,PALM,1,111,777,1170,2600,0.906943505552873,7.081023017902813,9.491629392971245,14.75640350877193,PALM,0.9679366665924781,m,0.7698692804508596
571,m,m,29,PALM,2,114,750,1175,2820,0.9436451301832209,6.889741697416974,9.518405103668263,15.286778242677824,PALM,0.8896415756785703,w,0.9906835956927085
572,m,m,29,THOUGHT,1,105,630,891,2519,0.8332203389830506,5.991351351351351,7.8487127323746035,14.548006251395401,THOUGHT,0.48137600796896424,m,0.9951706072071975
573,m,m,29,THOUGHT,2,114,572,924,2660,0.9436451301832209,5.5266034755134275,8.059611650485438,14.906060606060604,THOUGHT,0.9757668078725049,w,0.5217712590682169
574,m,m,29,FOOT,1,125,438,975,2300,1.0773141486810551,4.3669057547956625,8.376218057921635,13.944882629107981,FOOT,0.9848380369390101,m,0.9338119725359553
575,m,m,29,FOOT,2,140,420,938,2300,1.2573333333333332,4.201176470588234,8.147632850241546,13.944882629107981,FOOT,0.9553122543701011,m,0.8597306165936237
576,m,m,29,GOOSE,1,133,333,800,2130,1.1736454849498328,3.3634714348015704,7.241014492753622,13.432176039119804,GOOSE,0.9990154289435978,m,0.9999996956055213
577,m,m,29,GOOSE,2,140,320,840,2150,1.2573333333333332,3.232807017543859,7.512999999999999,13.494695863746959,GOOSE,0.9945257877360976,m,0.9999920018971293
578,m,m,29,NURSE,1,120,480,1320,1870,1.0167307692307692,4.744098360655737,10.25939024390244,12.560000000000002,NURSE,0.9999774417142718,m,0.9902948170555843
579,m,m,29,NURSE,2,127,483,1335,1844,1.1014662194537612,4.770544412607449,10.332321699544766,12.46622502628812,NURSE,0.9999973817175527,m,0.9824990399142473
580,m,m,30,FLEECE,1,166,267,2300,2940,1.563349012229539,2.6843107319263577,13.944882629107981,15.556000000000003,FLEECE,0.998608635533563,m,0.989010203836847
581,m,m,30,FLEECE,2,156,220,2300,2900,1.446540642722117,2.175596330275229,13.944882629107981,15.467736625514403,FLEECE,0.9999993936692161,m,0.9999903912087189
582,m,m,30,KIT,1,154,431,2040,2460,1.423046357615894,4.302751986616478,13.143099999999999,14.391402714932125,KIT,0.7709315939415473,m,0.9903877003881841
583,m,m,30,KIT,2,155,360,2010,2400,1.4347990543735225,3.630172413793103,13.043828715365239,14.227798165137616,KIT,0.9819592917957258,m,0.9960360522916519
584,m,m,30,DRESS,1,150,565,1950,2500,1.3759241706161136,5.469069306930693,12.84071611253197,14.498026905829596,DRESS,0.9060238738510913,m,0.9925451499971846
585,m,m,30,DRESS,2,180,540,2000,2450,1.7250467289719624,5.260959999999999,13.01040404040404,14.364444444444445,DRESS,0.9082669634283533,m,0.9486516037059531
586,m,m,30,TRAP,1,143,600,2000,2570,1.2930290061816452,5.753593749999999,13.01040404040404,14.680088300220751,TRAP,0.6260268426506901,m,0.9412517653252261
587,m,m,30,TRAP,2,138,590,1950,2460,1.2334795042898,5.673098039215685,12.84071611253197,14.391402714932125,DRESS,0.9227789054499604,m,0.989647549076171
588,m,m,30,STRUT,1,157,630,1140,2200,1.4582711384034008,5.991351351351351,9.329161290322581,13.648365384615385,STRUT,0.9808277198045643,m,0.9998283612369043
589,m,m,30,STRUT,2,186,630,1170,2280,1.793699906803355,5.991351351351351,9.491629392971245,13.886698113207547,STRUT,0.8698130303442664,m,0.9968427510513528
590,m,m,30,PALM,1,146,730,1048,2450,1.3286229819563151,6.745576208178438,8.810718085106384,14.364444444444445,PALM,0.8379202872648608,m,0.7641830392973562
591,m,m,30,PALM,2,155,730,1130,2320,1.4347990543735225,6.745576208178438,9.27430420711974,14.002523364485981,PALM,0.9902628605759404,m,0.920735517454198
592,m,m,30,THOUGHT,1,150,600,900,2400,1.3759241706161136,5.753593749999999,7.906713286713287,14.227798165137616,THOUGHT,0.9286113441531073,w,0.7570752079849871
593,m,m,30,THOUGHT,2,178,640,890,2280,1.7020767072029936,6.069384615384615,7.842245614035087,13.886698113207547,THOUGHT,0.9186466156907711,w,0.6871953820725133
594,m,m,30,FOOT,1,160,448,960,2200,1.4933962264150942,4.4579069767441855,8.284246575342467,13.648365384615385,FOOT,0.9992627350921094,m,0.9997638792620308
595,m,m,30,FOOT,2,196,450,1000,2180,1.907272727272727,4.476016597510373,8.527432432432432,13.587342995169083,FOOT,0.9983083434579507,m,0.9998635668896888
596,m,m,30,GOOSE,1,167,333,835,2170,1.5749694405265633,3.3634714348015704,7.47942754919499,13.556610169491524,GOOSE,0.9346996751534311,m,0.9998428725091331
597,m,m,30,GOOSE,2,198,280,750,2170,1.9298609823911026,2.82125,6.889741697416974,13.556610169491524,GOOSE,0.9991773491289772,m,0.9999951138107348
598,m,m,30,NURSE,1,163,488,1300,1600,1.5284220442769663,4.814477124183006,10.161104294478529,11.51943820224719,NURSE,0.9999999999999996,m,0.9909386139020341
599,m,m,30,NURSE,2,163,490,1380,1620,1.5284220442769663,4.832,10.547185628742515,11.601899441340782,NURSE,0.9999999999999973,m,0.8311796896398036
600,m,m,31,FLEECE,1,120,312,2380,2900,1.0167307692307692,3.1516549295774645,14.172258064516129,15.467736625514403,FLEECE,0.9981009864152937,m,0.9871751651479929
601,m,m,31,FLEECE,2,120,300,2350,3000,1.0167307692307692,3.0288495575221237,14.087981438515083,15.685725806451613,FLEECE,0.9617750162864863,m,0.8230196756090062
602,m,m,31,KIT,1,140,490,2000,2620,1.2573333333333332,4.832,13.01040404040404,14.806724890829694,KIT,0.6114526418698795,m,0.9991456793967417
603,m,m,31,KIT,2,140,490,1960,2600,1.2573333333333332,4.832,12.875,14.75640350877193,KIT,0.5873765121186127,m,0.9985284192766744
604,m,m,31,DRESS,1,125,640,2000,2620,1.0773141486810551,6.069384615384615,13.01040404040404,14.806724890829694,TRAP,0.9790110293223848,w,0.747809318384005
605,m,m,31,DRESS,2,111,555,1870,2540,0.906943505552873,5.386322067594434,12.560000000000002,14.602755555555555,DRESS,0.9215845367159687,m,0.9996501643795314
606,m,m,31,TRAP,1,112,697,1610,2540,0.919189189189189,6.502958223560406,11.56078431372549,14.602755555555555,TRAP,0.981412495552799,m,0.9850355879931775
607,m,m,31,TRAP,2,114,684,1634,2510,0.9436451301832209,6.4057186081694395,11.659076238174736,14.524384787472036,TRAP,0.995972130342782,m,0.9971493938019886
608,m,m,31,STRUT,1,115,633,1260,2530,0.9558554216867468,6.0148245275742385,9.960869565217392,14.576748329621381,STRUT,0.9904258964396692,m,0.9914520696791925
609,m,m,31,STRUT,2,120,660,1213,2460,1.0167307692307692,6.223664122137404,9.719142767097384,14.391402714932125,STRUT,0.8719062714543989,m,0.9822320260579136
610,m,m,31,PALM,1,112,730,1203,2700,0.919189189189189,6.745576208178438,9.666784698071451,15.003690987124465,PALM,0.8757936838779545,m,0.5661444233916142
611,m,m,31,PALM,2,107,752,1125,2620,0.8578422835026609,6.904041297935103,9.246742301458672,14.806724890829694,PALM,0.9846349857242117,m,0.7824380623885671
612,m,m,31,THOUGHT,1,108,507,755,2420,0.8701353965183751,4.979797324685853,6.925451197053406,14.28283105022831,THOUGHT,0.9997578296394579,m,0.9997068074425153
613,m,m,31,THOUGHT,2,116,538,816,2450,0.9680539499036607,5.244131305044034,7.3507492795389044,14.364444444444445,THOUGHT,0.9959729436364139,m,0.9761601756343117
614,m,m,31,FOOT,1,114,456,1040,2300,0.9436451301832209,4.530165562913907,8.764133333333334,13.944882629107981,FOOT,0.9929160868330811,m,0.9898994074438036
615,m,m,31,FOOT,2,120,480,1120,2160,1.0167307692307692,4.744098360655737,9.219090909090909,13.525728155339806,FOOT,0.9994210539890583,m,0.9999862573101118
616,m,m,31,GOOSE,1,123,344,960,2150,1.0531156985117616,3.4728819444444436,8.284246575342467,13.494695863746959,GOOSE,0.7387863772001716,m,0.999955606180951
617,m,m,31,GOOSE,2,125,350,1000,2250,1.0773141486810551,3.532121212121212,8.527432432432432,13.798384798099764,GOOSE,0.9850616622310786,m,0.9859175939228932
618,m,m,31,NURSE,1,112,539,1370,1800,0.919189189189189,5.252549019607843,10.49993993993994,12.304574468085109,NURSE,0.9999999840362007,m,0.8929895992594268
619,m,m,31,NURSE,2,117,549,1353,1728,0.980240731824747,5.336357114388202,10.418967702988228,12.031735357917569,NURSE,0.9999999999624182,m,0.9849178583609441
